gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	APOE+ FIB	CD40LG+ TC	COL11A1+ FIB	FBN1+ FIB	Inflam. DC	Inflam. FIB	Inflam. TC	LC	NKT	TC	cDC1	cDC2
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A_receptor	CPI-CC0288FD89F	ACVR1B	0.046	0.087	0.019	0.034	0.0	0.046	0.038	0.0	0.059	0.056	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B_receptor	CPI-SC0A86600AA	ACVR1B	0.017	0.023	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B_receptor	CPI-SC0002A7A8F	ACVR1B	0.017	0.023	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B_receptor	CPI-CC0E6BCEC26	ACVR1B	0.017	0.023	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-SC0D0822443	BMPR2	0.043	0.022	0.084	0.083	0.0	0.03	0.0	0.0	0.0	0.017	0.0	0.028
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-SC00DF87C38	BMPR2	0.043	0.022	0.084	0.083	0.0	0.03	0.0	0.0	0.0	0.017	0.0	0.028
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-SC04771EF53	BMPR2	0.043	0.022	0.084	0.083	0.0	0.03	0.0	0.0	0.0	0.017	0.0	0.028
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-SC070B9F112	BMPR2	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-SC0915DDE22	BMPR2	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-SC085698C59	BMPR2	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-SC00D19A858	BMPR2	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-SC0B1EBCCC6	BMPR2	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-SC0B118E8DA	BMPR2	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-SC0C403F032	BMPR2	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-SC07F8BC578	BMPR2	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-SC08AB23320	BMPR2	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-SC0DDF53DDB	BMPR2	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-SC0DA028FF9	BMPR2	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-SC090BF166F	BMPR2	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	BMPR2	0.049	0.027	0.062	0.094	0.0	0.062	0.08	0.089	0.207	0.023	0.132	0.104
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC070B9F112	BMPR1A	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC0915DDE22	BMPR1A	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC085698C59	BMPR1A	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC00D19A858	BMPR1A	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC0B1EBCCC6	BMPR1A	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC0B118E8DA	BMPR1A	0.035	0.012	0.047	0.069	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC0464F1C6E	BMPR1A	0.035	0.012	0.047	0.034	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC052486D3E	BMPR1A	0.035	0.012	0.047	0.034	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC09FC5131F	BMPR1A	0.035	0.012	0.047	0.034	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC0C97FACEA	BMPR1A	0.035	0.012	0.047	0.034	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC0BACF0481	BMPR1A	0.035	0.012	0.047	0.034	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC00694A66B	BMPR1A	0.035	0.012	0.047	0.034	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC04266947A	BMPR1A	0.017	0.012	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC01D95B14C	BMPR1A	0.017	0.012	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC09E264612	BMPR1A	0.017	0.012	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC0D05B755E	BMPR1A	0.017	0.012	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-SC049520B40	BMPR1A	0.017	0.012	0.01	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC0C403F032	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC07F8BC578	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC08AB23320	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC0DDF53DDB	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC0DA028FF9	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-SC090BF166F	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC05FF723A3	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC00DB2B867	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC00CF68ED3	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0C676F3BE	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0D389E644	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0E5E4119C	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0FB40175C	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC01C6EA11C	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0D6D4E48B	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0F6C8C336	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC05824EDF4	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC089058CD0	BMPR1B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8_receptor	CPI-SC00C58C990	CD8A	0.0	0.3	0.0	0.0	0.0	0.0	0.187	0.0	0.138	0.256	0.0	0.0
CD8B	P10966	True	CD8B_HUMAN	CD8_receptor	CPI-SC00C58C990	CD8B	0.0	0.3	0.0	0.0	0.0	0.0	0.187	0.0	0.138	0.256	0.0	0.0
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-SC05A060D3B	KLRD1	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-SC066BD3097	KLRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.0	0.0	0.0
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2E	CPI-SC04E52CC72	KLRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-SC05A060D3B	KLRC1	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-SC066BD3097	KLRC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.0	0.0	0.0
KLRC3	Q07444	True	NKG2E_HUMAN	CD94:NKG2E	CPI-SC04E52CC72	KLRC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	CNTFR	0.142	0.0	0.042	0.008	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	LIFR	0.142	0.0	0.042	0.008	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0CDC669B3	LIFR	0.187	0.0	0.042	0.048	0.0	0.228	0.0	0.0	0.113	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0F30798CC	LIFR	0.187	0.0	0.042	0.048	0.0	0.228	0.0	0.0	0.113	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF_1R	CPI-SC08497FAC9	IL6ST	0.142	0.0	0.042	0.008	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL6_receptor	CPI-SC0E81D7329	IL6ST	0.102	0.294	0.015	0.125	1.536	0.162	0.123	0.268	0.053	0.193	0.437	0.418
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0CDC669B3	IL6ST	0.187	0.0	0.042	0.048	0.0	0.228	0.0	0.0	0.113	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0F30798CC	IL6ST	0.187	0.0	0.042	0.048	0.0	0.228	0.0	0.0	0.113	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-SC04DB1BDAB	IL6ST	0.079	0.011	0.023	0.13	0.0	0.321	0.0	0.0	0.0	0.0	0.0	0.0
AMN	Q9BXJ7	True	AMNLS_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	AMN	0.0	0.0	0.033	0.002	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0
CUBN	O60494	True	CUBN_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	CUBN	0.0	0.0	0.033	0.002	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-SC0CF9E0563	RYK	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-SC092468258	RYK	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-SC0CF9E0563	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-SC092468258	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC039BEEDE4	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC04590CF27	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0277D6476	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0B4E996CD	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0DBD2C78A	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0596FD9F6	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07D38F0B5	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0C1671F4D	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0185A7BDE	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0E7F51B25	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC031A56DEB	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0B9D5B3BB	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC08F2BED38	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC061351B3F	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC077E857AE	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC07648DD90	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC028E09B43	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC05E81C125	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC02EBDBB5C	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0D8F589A1	FZD8	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0B51DC960	FLT1	0.004	0.0	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0AFC650CD	FLT1	0.004	0.0	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC03F1C301F	FLT1	0.004	0.0	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0B51DC960	KDR	0.004	0.0	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0AFC650CD	KDR	0.004	0.0	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC03F1C301F	KDR	0.004	0.0	0.009	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	KDR	0.004	0.0	0.011	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0152439C2	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0744403E1	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC04B4CB182	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC094731290	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0B7534B27	LRP5	0.03	0.0	0.059	0.052	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC07B7E6361	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0A49C6C7E	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC00BD4551E	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0A81AF307	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC050F278B4	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0D6D44FE1	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E0F34C9F	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0B18D6471	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E713417E	LRP5	0.0	0.0	0.021	0.003	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC04F7D62D5	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC06037057B	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0148F76F0	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0EB633CED	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0675C8528	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0512E3581	LRP5	0.002	0.0	0.059	0.006	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC044BB9279	LRP5	0.011	0.0	0.009	0.011	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0827E3502	LRP5	0.011	0.0	0.009	0.011	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0B0BAF8DB	LRP5	0.011	0.0	0.009	0.011	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0671450D5	LRP5	0.011	0.0	0.009	0.011	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0
