gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	APOE+ FIB	CD40LG+ TC	COL11A1+ FIB	FBN1+ FIB	Inflam. DC	Inflam. FIB	Inflam. TC	LC	NKT	TC	cDC1	cDC2
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS001865B32	TNFSF10	0.136	0.232	0.066	0.086	0.0	0.194	0.436	0.05	0.229	0.213	0.286	0.135
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS05A3055C3	TNFSF10	0.136	0.232	0.066	0.086	0.0	0.194	0.436	0.05	0.229	0.213	0.286	0.135
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0F83BE97B	TNFSF11	0.0	0.071	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.037	0.0	0.0
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS02EF3E1BA	TNFSF12	0.075	0.039	0.048	0.102	0.0	0.016	0.026	0.0	0.171	0.03	0.0	0.135
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS079DDF890	TNFSF12	0.075	0.039	0.048	0.102	0.0	0.016	0.026	0.0	0.171	0.03	0.0	0.135
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	TNFSF4	0.001	0.006	0.0	0.006	0.0	0.016	0.026	0.0	0.0	0.012	0.0	0.0
TNFSF8	P32971	False	TNFL8_HUMAN		CPI-SS084306E19	TNFSF8	0.0	0.077	0.0	0.0	0.0	0.0	0.051	0.0	0.057	0.073	0.143	0.054
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	TNFSF9	0.001	0.019	0.012	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0152439C2	WNT10A	0.0	0.045	0.018	0.0	0.0	0.0	0.077	0.05	0.0	0.043	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0744403E1	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0D5C7F2EB	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0F416B44F	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0065F5B8A	WNT10A	0.0	0.045	0.018	0.0	0.0	0.0	0.077	0.05	0.0	0.043	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0735548E0	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC041A30C3B	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC056F0C465	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SC029ADF8EA	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC055AF31A9	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0675C8528	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0A79539F5	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SC054FD289E	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC08DE61392	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC07D1540F8	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC066B2A89A	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0953D36EF	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC001BD2F39	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC016937C58	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0D721C667	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SC010561E8D	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0594F894D	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0E149DD74	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC09771D617	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SC08496F2AE	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0A070755C	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC01D1E05E8	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0FE1FBFB5	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0342728D2	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0DC10FB9C	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC039EE3D74	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC02D62FB5B	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0F00C86AC	WNT10A	0.0	0.045	0.018	0.0	0.0	0.0	0.077	0.05	0.0	0.043	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0714EE585	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0B3337FB4	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC09CB5E882	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC01F6AC0E2	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0AB470FD0	WNT10A	0.0	0.045	0.018	0.0	0.0	0.0	0.077	0.05	0.0	0.043	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0D837BE1B	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0F9BC4D34	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC00FA2B152	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC059D7F9EE	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SS0429E615A	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS01E6C2BB8	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0F1E79A03	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS0FF2EEAE8	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SS0C283076A	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0C95AC883	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS03F33B34C	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS0AC302C73	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SS062CEFDBE	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS05E7290A6	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0A21B9682	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS07F50324B	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT11	O96014	False	WNT11_HUMAN		CPI-SS09BDB5618	WNT11	0.056	0.0	0.0	0.045	0.0	0.016	0.0	0.0	0.029	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS017D5AA63	WNT2	0.006	0.0	0.006	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS03C93A8FE	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS02682D84C	WNT5B	0.024	0.0	0.012	0.006	1.0	0.016	0.0	0.0	0.0	0.0	0.0	0.054
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	WNT5A	0.007	0.0	0.048	0.012	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS04256AA73	ALCAM	0.02	0.013	0.024	0.098	1.0	0.048	0.0	0.5	0.057	0.024	0.857	0.541
BAG6	P46379	False	BAG6_HUMAN		CPI-SS051AA0057	BAG6	0.053	0.065	0.054	0.073	0.0	0.161	0.077	0.2	0.114	0.018	0.286	0.162
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	CD200	0.013	0.0	0.054	0.008	0.0	0.016	0.051	0.0	0.0	0.0	0.0	0.0
CD248	Q9HCU0	False	CD248_HUMAN		CPI-SS095632066	CD248	0.275	0.006	0.241	0.599	0.0	0.226	0.0	0.0	0.057	0.0	0.0	0.0
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS0D7DB794A	CD274	0.0	0.006	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.243
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS09D4B2070	CD274	0.0	0.006	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.243
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS08DF7B12C	PDCD1LG2	0.013	0.0	0.024	0.008	0.0	0.048	0.0	0.1	0.0	0.0	0.0	0.027
CD40LG	P29965	False	CD40L_HUMAN		CPI-SS0D9E45677	CD40LG	0.0	0.303	0.0	0.002	0.0	0.0	0.256	0.0	0.086	0.274	0.0	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS01503DD69	CD44	0.351	0.632	0.295	0.497	1.0	0.565	0.564	0.9	0.4	0.518	0.714	0.838
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E80C8B3C	CD47	0.2	0.155	0.217	0.356	0.0	0.387	0.128	0.6	0.2	0.128	0.429	0.324
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	CD52	0.003	0.813	0.0	0.002	0.0	0.032	0.769	0.5	0.629	0.762	0.857	0.757
CD58	P19256	False	LFA3_HUMAN		CPI-SS029C16DCA	CD58	0.064	0.071	0.03	0.12	0.0	0.081	0.077	0.35	0.086	0.079	0.286	0.459
CD70	P32970	False	CD70_HUMAN		CPI-SS01999882C	CD70	0.007	0.032	0.0	0.149	0.0	0.0	0.154	0.05	0.0	0.03	0.0	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS0DC98E54D	CD80	0.0	0.006	0.0	0.0	1.0	0.0	0.0	0.35	0.0	0.0	0.0	0.162
CD86	P42081	False	CD86_HUMAN		CPI-SS0452C6098	CD86	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.029	0.0	0.429	0.189
CD80	P33681	False	CD80_HUMAN		CPI-SS08EC6823D	CD80	0.0	0.006	0.0	0.0	1.0	0.0	0.0	0.35	0.0	0.0	0.0	0.162
CD86	P42081	False	CD86_HUMAN		CPI-SS0A72C2360	CD86	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.029	0.0	0.429	0.189
CHL1	O00533	False	NCHL1_HUMAN		CPI-SS0DBA22B92	CHL1	0.15	0.0	0.024	0.124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-SC08497FAC9	CLCF1	0.004	0.006	0.006	0.012	0.0	0.0	0.026	0.1	0.0	0.0	0.0	0.054
FTH1	P02794	False	FRIH_HUMAN		CPI-SS018AC8F36	FTH1	0.833	0.723	0.783	0.878	1.0	0.823	0.641	1.0	0.8	0.457	0.857	0.865
FTL	P02792	False	FRIL_HUMAN		CPI-SS00577086D	FTL	0.778	0.626	0.819	0.833	1.0	0.839	0.538	0.95	0.686	0.384	0.857	0.919
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	KLRB1	0.0	0.2	0.0	0.0	0.0	0.0	0.103	0.0	0.286	0.11	0.0	0.054
LCK	P06239	False	LCK_HUMAN		CPI-SC00C58C990	LCK	0.001	0.232	0.0	0.0	0.0	0.016	0.308	0.05	0.286	0.104	0.0	0.0
MPZL1	O95297	False	MPZL1_HUMAN		CPI-SS09CEEE405	MPZL1	0.184	0.006	0.078	0.189	0.0	0.177	0.0	0.0	0.029	0.0	0.0	0.054
PPIA	P62937	False	PPIA_HUMAN		CPI-SS0E2453044	PPIA	0.265	0.548	0.422	0.434	1.0	0.419	0.513	0.8	0.571	0.317	0.857	0.811
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	PTPRC	0.0	0.774	0.0	0.0	1.0	0.016	0.744	0.95	0.629	0.829	1.0	0.811
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A_receptor	CPI-CC0AFC21177	ACVR1	0.02	0.013	0.024	0.018	0.0	0.032	0.0	0.0	0.0	0.006	0.0	0.027
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	ACVR1	0.02	0.013	0.054	0.043	0.0	0.032	0.0	0.0	0.0	0.006	0.0	0.027
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	ACVR1	0.02	0.013	0.054	0.043	0.0	0.032	0.0	0.0	0.0	0.006	0.0	0.027
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A_receptor	CPI-CC0AFC21177	ACVR2A	0.02	0.013	0.024	0.018	0.0	0.032	0.0	0.0	0.0	0.006	0.0	0.027
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A_receptor	CPI-CC0288FD89F	ACVR2A	0.025	0.039	0.012	0.018	0.0	0.016	0.026	0.0	0.029	0.03	0.0	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-SC052486D3E	ACVR2A	0.02	0.006	0.024	0.018	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A_receptor	CPI-CC0288FD89F	ACVR1B	0.025	0.039	0.012	0.018	0.0	0.016	0.026	0.0	0.029	0.03	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-SC0915DDE22	BMPR1A	0.02	0.006	0.024	0.037	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-SC052486D3E	BMPR1A	0.02	0.006	0.024	0.018	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-SC0915DDE22	BMPR2	0.02	0.006	0.024	0.037	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8_receptor	CPI-SC00C58C990	CD8A	0.0	0.129	0.0	0.0	0.0	0.0	0.103	0.0	0.057	0.122	0.0	0.0
CD8B	P10966	True	CD8B_HUMAN	CD8_receptor	CPI-SC00C58C990	CD8B	0.0	0.129	0.0	0.0	0.0	0.0	0.103	0.0	0.057	0.122	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	CNTFR	0.073	0.0	0.024	0.004	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	LIFR	0.073	0.0	0.024	0.004	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0CDC669B3	LIFR	0.079	0.0	0.024	0.028	0.0	0.113	0.0	0.0	0.057	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF_1R	CPI-SC08497FAC9	IL6ST	0.073	0.0	0.024	0.004	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0CDC669B3	IL6ST	0.079	0.0	0.024	0.028	0.0	0.113	0.0	0.0	0.057	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-SC04DB1BDAB	IL6ST	0.038	0.006	0.018	0.067	0.0	0.177	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0152439C2	LRP5	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0744403E1	LRP5	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	LRP5	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	LRP5	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	LRP5	0.001	0.0	0.03	0.004	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	LRP5	0.001	0.0	0.03	0.004	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0675C8528	LRP5	0.001	0.0	0.03	0.004	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	LRP5	0.001	0.0	0.03	0.004	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0953D36EF	LRP5	0.026	0.0	0.006	0.02	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC001BD2F39	LRP5	0.026	0.0	0.006	0.02	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC016937C58	LRP5	0.026	0.0	0.006	0.02	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0D721C667	LRP5	0.026	0.0	0.006	0.02	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	LRP5	0.024	0.0	0.0	0.031	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0A070755C	LRP5	0.024	0.0	0.0	0.031	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	LRP5	0.024	0.0	0.0	0.031	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	LRP5	0.024	0.0	0.0	0.031	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0F00C86AC	LRP5	0.027	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0714EE585	LRP5	0.027	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0B3337FB4	LRP5	0.027	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC09CB5E882	LRP5	0.027	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC01F6AC0E2	LRP5	0.027	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0152439C2	FZD1	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0744403E1	FZD1	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	FZD1	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	FZD1	0.015	0.0	0.03	0.031	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0065F5B8A	FZD1	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0735548E0	FZD1	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	FZD1	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC056F0C465	FZD1	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0065F5B8A	LRP6	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0735548E0	LRP6	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	LRP6	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC056F0C465	LRP6	0.015	0.0	0.06	0.045	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC054FD289E	LRP6	0.001	0.0	0.048	0.004	0.0	0.016	0.0	0.05	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC08DE61392	LRP6	0.001	0.0	0.048	0.004	0.0	0.016	0.0	0.05	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC07D1540F8	LRP6	0.001	0.0	0.048	0.004	0.0	0.016	0.0	0.05	0.0	0.0	0.0	0.0
